# This file contains the mean r-statistics values and standard errors for the generalized Haldane-Shastry model with arbitrary interaction range α 
 for various parameters in m=0 sector to analyse the data collapse as function of effective parameters αδ.
# Here N is the system size, hj is the magnetic field strength, δ is the position disorder strength and α is the interaction range parameter.
# Columns: N, hj, δ, αδ, mean_r_statistic, std_error
 
N, hj, δ, αδ, mean_r_statistic, std_error
10 0.8 1.0 12.5 0.36799546457064797 0.0014976470580261175
10 0.8 1.0 13.0 0.3632022922770248 0.0014588709602070698
10 0.8 1.0 13.5 0.36215736010012606 0.0014722251284238583
10 0.8 1.0 14.0 0.3599819355052996 0.0016515606842044945
10 0.8 1.0 14.5 0.35771319299954424 0.0017533423891860243
10 0.8 1.0 15.0 0.35676443688184784 0.0018557604055049427
10 1.0 0.1 0.5 0.5009786018719422 0.0009554156950394718
10 1.0 0.1 1.0 0.4884963078924165 0.0010015380012531481
10 1.0 0.1 1.5 0.4644461779462014 0.000995288828777655
10 1.0 0.1 2.0 0.44532372339445847 0.0009204716287523672
10 1.0 0.1 2.5 0.4322493025440589 0.0008961007921556388
10 1.0 0.1 3.0 0.42520781060724727 0.0008916464103053072
10 1.0 0.1 3.5 0.41785664821544305 0.0008418704283317581
10 1.0 0.1 4.0 0.41222025723911754 0.0008421649631161741
10 1.0 0.1 4.5 0.4081086271130055 0.0008428041200333304
10 1.0 0.1 5.0 0.40433774849575665 0.0008330573870281911
10 1.0 0.1 5.5 0.3978838831563018 0.0008962439803678161
10 1.0 0.1 6.0 0.3952842765488887 0.0008431059223966326
10 1.0 0.1 6.5 0.39340039447268915 0.0009568714647257464
10 1.0 0.1 7.0 0.3896612807443912 0.0009468841381750848
10 1.0 0.1 7.5 0.38716683006739633 0.0009303495910096121
10 1.0 0.1 8.0 0.38584613179222854 0.0009939060439817327
10 1.0 0.1 8.5 0.38229475066076546 0.0009550858199297195
10 1.0 0.1 9.0 0.38175848990448574 0.0010229308960911939
10 1.0 0.1 9.5 0.37834474471841534 0.0010943074158854009
10 1.0 0.1 10.0 0.3748323205771138 0.0011366708435514058
10 1.0 0.1 10.5 0.3744462087147111 0.0011196187809912321
10 1.0 0.1 11.0 0.3717663282744208 0.0012096716045266436
10 1.0 0.1 11.5 0.3722547143068299 0.00119549250614095
10 1.0 0.1 12.0 0.3696732866494949 0.0012559343465476452
10 1.0 0.1 12.5 0.37028526614402046 0.001239151468984729
10 1.0 0.1 13.0 0.3674641371064974 0.0012507575731701386
10 1.0 0.1 13.5 0.3682786153791404 0.0012656285772996677
10 1.0 0.1 14.0 0.3693845435282303 0.0012356998115171515
10 1.0 0.1 14.5 0.36418218734877045 0.0013148871005065398
10 1.0 0.1 15.0 0.3670272893146271 0.0012709962923161012
10 1.0 0.3 0.5 0.5105827226850848 0.0007075450355862816
10 1.0 0.3 1.0 0.4880607408897265 0.0009486534661925202
10 1.0 0.3 1.5 0.46380966112182975 0.0009667681589518377
10 1.0 0.3 2.0 0.44876196882413955 0.0009681963482770956
10 1.0 0.3 2.5 0.4338398933749415 0.0008837635296089504
10 1.0 0.3 3.0 0.42459733077346273 0.0008739319365026159
10 1.0 0.3 3.5 0.42089164888088765 0.0008871818856140693
10 1.0 0.3 4.0 0.41552678374184027 0.0008291430609963525
10 1.0 0.3 4.5 0.4082277785933868 0.0008273137950031311
10 1.0 0.3 5.0 0.4049026109033378 0.0008517061114958691
10 1.0 0.3 5.5 0.4003921855511302 0.0008368825527599305
10 1.0 0.3 6.0 0.3965181245045714 0.0008848528324904283
10 1.0 0.3 6.5 0.39259739319350023 0.0009163139113785341
10 1.0 0.3 7.0 0.38910231827893527 0.0009725851092245681
10 1.0 0.3 7.5 0.3872099125899058 0.0009700761372442353
10 1.0 0.3 8.0 0.3860930392598135 0.001019352544307097
10 1.0 0.3 8.5 0.3811499185366003 0.001002046617558561
10 1.0 0.3 9.0 0.3797004362757149 0.0010187155282518003
10 1.0 0.3 9.5 0.3780802039964071 0.0010909914483195296
10 1.0 0.3 10.0 0.37623105404260127 0.0010845787025546354
10 1.0 0.3 10.5 0.3746749695667046 0.0011590370805132574
10 1.0 0.3 11.0 0.373589127041804 0.0011525609521173437
10 1.0 0.3 11.5 0.37358388580927315 0.0011257137576643663
10 1.0 0.3 12.0 0.37321098274671455 0.0011117541248536176
10 1.0 0.3 12.5 0.36968100424857064 0.0012181077622460679
10 1.0 0.3 13.0 0.3705175894238661 0.00124672031092255
10 1.0 0.3 13.5 0.36822687628805845 0.0011840410964527731
10 1.0 0.3 14.0 0.36373568765805364 0.0013010698231405518
10 1.0 0.3 14.5 0.36540260799920843 0.0012430356146356843
10 1.0 0.3 15.0 0.36073710051378793 0.001360961994779949
10 1.0 0.5 0.5 0.516535802798989 0.0006665167624407577
10 1.0 0.5 1.0 0.4899214177399276 0.000794627401889421
10 1.0 0.5 1.5 0.4678148552496853 0.0008906118459654961
10 1.0 0.5 2.0 0.45077987799513 0.0009332922461790928
10 1.0 0.5 2.5 0.4393974781383991 0.0008812283532604182
10 1.0 0.5 3.0 0.42914229340029797 0.0008823120587141549
10 1.0 0.5 3.5 0.42161682089470315 0.0008055679954941098
10 1.0 0.5 4.0 0.4142538079007289 0.0008441950978801368
10 1.0 0.5 4.5 0.40873899103731154 0.0008675364789241012
10 1.0 0.5 5.0 0.4031332866115089 0.0008756895526968442
10 1.0 0.5 5.5 0.3993698127145755 0.0008881713716598429
10 1.0 0.5 6.0 0.39591495520233394 0.000901496636457212
10 1.0 0.5 6.5 0.39347341701851557 0.0009071056507083398
10 1.0 0.5 7.0 0.3885464562016598 0.0009487530657166935
10 1.0 0.5 7.5 0.38588516516449733 0.0009813152882696336
10 1.0 0.5 8.0 0.38551782296048165 0.001000817338534697
10 1.0 0.5 8.5 0.381220202055904 0.0010471679236209862
10 1.0 0.5 9.0 0.37939825140542754 0.0010616386513500433
10 1.0 0.5 9.5 0.37680620237664303 0.0011306229070973033
10 1.0 0.5 10.0 0.3774443186300859 0.0011378911096035802
10 1.0 0.5 10.5 0.37563115465171926 0.0011594608293530341
10 1.0 0.5 11.0 0.3715510725918795 0.00114938550948169
10 1.0 0.5 11.5 0.3720187911278932 0.0011874299835697064
10 1.0 0.5 12.0 0.3715850796509212 0.0011305149330045616
10 1.0 0.5 12.5 0.366154277451777 0.0012844675949053295
10 1.0 0.5 13.0 0.364421472369497 0.0012854096139360712
10 1.0 0.5 13.5 0.3678063632638531 0.001286338998371369
10 1.0 0.5 14.0 0.3671407559735108 0.0012588978008094534
10 1.0 0.5 14.5 0.3650974693467081 0.0012871862523558552
10 1.0 0.5 15.0 0.36304775758453905 0.0013324674205075857
10 1.0 0.8 0.5 0.5077649156602375 0.0006786183765527608
10 1.0 0.8 1.0 0.4984939566169515 0.000797061682420835
10 1.0 0.8 1.5 0.47311818721828547 0.0008373129974495919
10 1.0 0.8 2.0 0.4574088322220151 0.0008940732323704235
10 1.0 0.8 2.5 0.44598251599874256 0.0008854275817409635
10 1.0 0.8 3.0 0.43508355024863477 0.0008940027475466581
10 1.0 0.8 3.5 0.4278043097417955 0.0008775686769290859
10 1.0 0.8 4.0 0.41920946712770796 0.0008322777188473598
10 1.0 0.8 4.5 0.4135281383723547 0.0008578616440967393
10 1.0 0.8 5.0 0.4073220072362264 0.0009295918630234968
10 1.0 0.8 5.5 0.40185222476867066 0.0009364142661060118
10 1.0 0.8 6.0 0.3978218841284498 0.0008972719483312219
10 1.0 0.8 6.5 0.3948979098649393 0.0009543701112953015
10 1.0 0.8 7.0 0.39076382962571965 0.0009605821271305775
10 1.0 0.8 7.5 0.38745878124774524 0.0010173648391255963
10 1.0 0.8 8.0 0.3863158284054861 0.0010110584042096744
10 1.0 0.8 8.5 0.38263850207712674 0.0010091287084309632
10 1.0 0.8 9.0 0.37987195696085657 0.0010027193830238292
10 1.0 0.8 9.5 0.3808271519414504 0.0010134954521335386
10 1.0 0.8 10.0 0.37577305357674823 0.0011078098440301155
10 1.0 0.8 10.5 0.37504670269956164 0.001095276255252834
10 1.0 0.8 11.0 0.3730042701033742 0.0011433541097532081
10 1.0 0.8 11.5 0.37109627256376626 0.0011729481448009987
10 1.0 0.8 12.0 0.3695329743890691 0.0012187931712344306
10 1.0 0.8 12.5 0.3684889360472383 0.0012320760031319068
10 1.0 0.8 13.0 0.36668102359768223 0.001275147994099795
10 1.0 0.8 13.5 0.3661565571036822 0.0012250208504483262
10 1.0 0.8 14.0 0.36360671633597935 0.0012646531929149816
10 1.0 0.8 14.5 0.3631643963477589 0.0012953706946369843
10 1.0 0.8 15.0 0.36277003769050054 0.0012478285048340904
10 1.0 1.0 0.5 0.5019184197636009 0.0007151317790451232
10 1.0 1.0 1.0 0.4962555848265455 0.0008581483054558388
10 1.0 1.0 1.5 0.47668403942414833 0.0008423626527289183
10 1.0 1.0 2.0 0.4618533608253372 0.0008656281060009246
10 1.0 1.0 2.5 0.45115724634516885 0.0008571510707809315
10 1.0 1.0 3.0 0.44111430000732216 0.000856543596609325
10 1.0 1.0 3.5 0.4321066128602871 0.0008929678624351685
10 1.0 1.0 4.0 0.42342251458972807 0.000828616173783521
10 1.0 1.0 4.5 0.4183409591805532 0.0008902005855919782
10 1.0 1.0 5.0 0.4081791795568457 0.000873172634963674
10 1.0 1.0 5.5 0.4035254587577641 0.0008428411806588346
10 1.0 1.0 6.0 0.3984705578742 0.0009138387457069972
10 1.0 1.0 6.5 0.39553748530996596 0.0009481570152212971
10 1.0 1.0 7.0 0.39078074161000753 0.0009482847628527134
10 1.0 1.0 7.5 0.38821350408620237 0.000971568146466784
10 1.0 1.0 8.0 0.3861028405950925 0.0010194045908322263
10 1.0 1.0 8.5 0.3828786236033703 0.0010204697760676897
10 1.0 1.0 9.0 0.381925955767411 0.0010728581932299634
10 1.0 1.0 9.5 0.3773691396132754 0.0012206622125076666
10 1.0 1.0 10.0 0.37630358035626355 0.0010422124973589347
10 1.0 1.0 10.5 0.373654692508105 0.0012066780524584769
10 1.0 1.0 11.0 0.3689616107792532 0.001268606298905784
10 1.0 1.0 11.5 0.3686649249898186 0.0013426405359218544
10 1.0 1.0 12.0 0.3668593575488703 0.0014473470879210284
10 1.0 1.0 12.5 0.3655438318520533 0.0014220543830977385
10 1.0 1.0 13.0 0.3608918267650529 0.0014886821585219311
10 1.0 1.0 13.5 0.3597965133959369 0.0016681349460047
10 1.0 1.0 14.0 0.3602168665716188 0.0016303656224287474
10 1.0 1.0 14.5 0.35703013862629435 0.0017172519732791425
10 1.0 1.0 15.0 0.35625064837731535 0.0018094612519684472
